Name,Date,Time,Status,Latitude,Longitude,Maximum Wind,Moderate Wind SW
             BEULAH,19670918,1200, HU,21.8N,92.7W,95,-999
             BEULAH,19670919,1200, HU,23.5N,95.7W,125,-999
             BEULAH,19670919,1800, HU,23.9N,96.0W,135,-999
             BEULAH,19670919,600, HU,22.8N,94.8W,110,-999
              CHLOE,19670919,0, HU,44.0N,35.0W,75,-999
              CHLOE,19670919,600, HU,44.5N,31.5W,75,-999
              CHLOE,19670919,1200, HU,44.9N,28.0W,75,-999
              CHLOE,19670919,1800, HU,44.8N,24.8W,75,-999
             BEULAH,19670919,0, HU,22.4N,94.2W,105,-999
             BEULAH,19670920,600, HU,25.1N,96.8W,140,-999
             BEULAH,19670920,1200, HU,25.9N,97.2W,140,-999
             BEULAH,19670920,1800, HU,26.4N,97.7W,90,-999
             BEULAH,19670920,0, HU,24.2N,96.2W,140,-999
               FERN,19671003,0, HU,22.6N,93.7W,75,-999
              HEIDI,19671023,1800, HU,33.0N,58.5W,75,-999
              HEIDI,19671023,1200, HU,32.8N,60.9W,75,-999
              HEIDI,19671024,0, HU,33.0N,56.2W,75,-999
              HEIDI,19671025,0, HU,33.4N,50.1W,75,-999
              HEIDI,19671025,600, HU,33.9N,49.3W,75,-999
              HEIDI,19671025,1200, HU,34.5N,48.5W,75,-999
              HEIDI,19671025,1800, HU,34.9N,47.7W,75,-999
              HEIDI,19671026,1800, HU,36.2N,46.1W,80,-999
              HEIDI,19671026,1200, HU,35.9N,46.1W,80,-999
              HEIDI,19671026,0, HU,35.3N,46.9W,80,-999
              HEIDI,19671026,600, HU,35.6N,46.3W,80,-999
              HEIDI,19671027,0, HU,36.5N,46.2W,80,-999
              HEIDI,19671027,600, HU,36.7N,46.2W,75,-999
              HEIDI,19671027,1200, HU,37.0N,46.0W,75,-999
             GLADYS,19681019,1800, HU,31.3N,79.7W,75,-999
             GLADYS,19681020,0, HU,32.9N,78.2W,75,-999
            BLANCHE,19690811,1800, HU,35.5N,69.9W,75,-999
            BLANCHE,19690812,600, HU,41.7N,65.0W,75,-999
            BLANCHE,19690812,0, HU,38.6N,68.0W,75,-999
            CAMILLE,19690815,1800, HU,21.3N,84.1W,95,-999
            CAMILLE,19690815,1200, HU,20.6N,83.8W,90,-999
            CAMILLE,19690815,2200, HU,21.9N,84.3W,95,-999
            CAMILLE,19690816,1800, HU,24.3N,86.6W,150,-999
            CAMILLE,19690816,1200, HU,23.8N,86.0W,130,-999
            CAMILLE,19690816,600, HU,23.1N,85.2W,105,-999
            CAMILLE,19690816,0, HU,22.3N,84.4W,90,-999
            CAMILLE,19690817,1800, HU,28.3N,88.7W,135,-999
            CAMILLE,19690817,600, HU,26.0N,87.7W,145,-999
            CAMILLE,19690817,1200, HU,27.0N,88.3W,140,-999
             DEBBIE,19690817,1800, HU,17.7N,51.7W,90,-999
             DEBBIE,19690817,1200, HU,17.0N,50.8W,90,-999
             DEBBIE,19690817,600, HU,16.5N,50.0W,75,-999
            CAMILLE,19690817,0, HU,25.2N,87.2W,150,-999
            CAMILLE,19690818,0, HU,29.4N,89.0W,140,-999
            CAMILLE,19690818,1200, HU,32.0N,89.9W,75,-999
            CAMILLE,19690818,400, HU,30.3N,89.4W,150,-999
            CAMILLE,19690818,600, HU,30.7N,89.6W,115,-999
             DEBBIE,19690818,1200, HU,19.7N,54.1W,100,-999
             DEBBIE,19690818,1800, HU,20.4N,54.7W,90,-999
             DEBBIE,19690818,600, HU,19.1N,53.4W,100,-999
             DEBBIE,19690818,0, HU,18.4N,52.6W,90,-999
             DEBBIE,19690819,1200, HU,22.4N,57.8W,80,-999
             DEBBIE,19690819,600, HU,21.8N,56.7W,80,-999
             DEBBIE,19690819,1800, HU,23.2N,59.3W,95,-999
             DEBBIE,19690820,0, HU,23.8N,60.5W,100,-999
             DEBBIE,19690820,1800, HU,25.8N,64.2W,100,-999
             DEBBIE,19690820,1200, HU,25.1N,63.3W,105,-999
